"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G±/60","xG±/60","C±/60","GF/60","GA/60","xGF/60","xGA/60","CF/60","CA/60"
"Eric Staal","ERIC.STAAL","8470595","20-21","MTL","C","L",1984-10-29,35,2003,1,2,21,244.07,-0.187,-0.262,-2.89,-0.162,0.025,-0.076,0.187,-0.5,2.39
"Eric Staal","ERIC.STAAL","8470595","22-23","FLA","C","L",1984-10-29,37,2003,1,2,72,818.35,-0.08,0.034,-1.44,-0.061,0.019,0.092,0.058,0.23,1.67
"Eric Tangradi","ERIC.TANGRADI","8474025","09-10","PIT","C","L",1989-02-10,20,2007,2,42,1,10.88,-0.001,0.046,1.4,-0.01,-0.01,0.032,-0.014,0.65,-0.75
"Eric Tangradi","ERIC.TANGRADI","8474025","10-11","PIT","C","L",1989-02-10,21,2007,2,42,15,142.23,-0.074,-0.012,-4.37,-0.036,0.038,-0.01,0.002,-4.69,-0.32
"Eric Tangradi","ERIC.TANGRADI","8474025","11-12","PIT","C","L",1989-02-10,22,2007,2,42,24,194.87,-0.084,0.019,2.25,-0.034,0.05,-0.024,-0.043,0.5,-1.74
"Eric Tangradi","ERIC.TANGRADI","8474025","12-13","PIT","C","L",1989-02-10,23,2007,2,42,5,42.68,0.064,0.074,2.46,0.046,-0.018,0.03,-0.044,0.4,-2.06
"Eric Tangradi","ERIC.TANGRADI","8474025","12-13","WPG","C","L",1989-02-10,23,2007,2,42,36,360.9,-0.09,-0.161,-1.68,-0.21,-0.12,-0.099,0.063,-0.87,0.81
"Eric Tangradi","ERIC.TANGRADI","8474025","13-14","WPG","C/L","L",1989-02-10,24,2007,2,42,55,464.98,-0.06,0.118,5.17,-0.109,-0.049,0.027,-0.091,1.66,-3.52
"Eric Tangradi","ERIC.TANGRADI","8474025","14-15","MTL","L","L",1989-02-10,25,2007,2,42,7,53.63,-0.069,0.032,-1.48,-0.039,0.03,-0.029,-0.062,-0.58,0.9
"Eric Tangradi","ERIC.TANGRADI","8474025","15-16","DET","L","L",1989-02-10,26,2007,2,42,1,6.92,0.001,0.016,0.58,-0.005,-0.006,0,-0.016,0.26,-0.33
"Eric Tangradi","ERIC.TANGRADI","8474025","18-19","N.J","L","L",1989-02-10,29,2007,2,42,6,71.92,-0.049,0.012,-0.16,-0.03,0.019,0.033,0.021,-0.09,0.07
"Eric Wellwood","ERIC.WELLWOOD","8474892","10-11","PHI","L","L",1990-03-06,20,2009,6,171,3,38.87,0.016,-0.005,-0.54,0.006,-0.01,-0.022,-0.017,-0.88,-0.34
"Eric Wellwood","ERIC.WELLWOOD","8474892","11-12","PHI","L","L",1990-03-06,21,2009,6,171,24,224.95,0.196,0.261,2.52,0.115,-0.081,0.171,-0.09,2.08,-0.44
"Eric Wellwood","ERIC.WELLWOOD","8474892","12-13","PHI","L","L",1990-03-06,22,2009,6,171,4,34.9,0.001,0.03,-0.46,-0.041,-0.043,0.006,-0.024,-0.99,-0.53
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","18-19","OTT","D","L",1999-09-02,19,2017,1,15,2,31.55,-0.014,-0.029,-0.94,-0.026,-0.012,-0.004,0.025,-0.3,0.64
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","19-20","OTT","D","L",1999-09-02,20,2017,1,15,31,400.1,-0.111,-0.046,-0.68,-0.07,0.041,-0.043,0.003,0.46,1.14
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","20-21","OTT","D","L",1999-09-02,21,2017,1,15,30,414.3,0.105,-0.157,2.51,0.191,0.086,-0.026,0.132,1.04,-1.47
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","21-22","OTT","D","L",1999-09-02,22,2017,1,15,53,868.85,-0.144,-0.165,0.56,-0.164,-0.02,-0.017,0.148,0.79,0.23
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","22-23","OTT","D","L",1999-09-02,23,2017,1,15,74,1012.02,0.073,0.352,7.25,-0.014,-0.087,0.16,-0.192,4.29,-2.96
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","23-24","OTT","D","L",1999-09-02,24,2017,1,15,76,1090.82,0.086,0.23,1.14,-0.11,-0.196,0.123,-0.107,-0.35,-1.5
"Erik Brannstrom","ERIK.BRANNSTROM","8480073","24-25","VAN","D","L",1999-09-02,25,2017,1,15,28,381.87,-0.071,-0.09,-1.48,-0.036,0.036,-0.068,0.022,-1.33,0.15
"Erik Burgdoerfer","ERIK.BURGDOERFER","8475982","16-17","BUF","D","R",1988-12-11,27,2007,NA,NA,2,22.33,-0.016,0.032,-0.26,-0.014,0.003,0.018,-0.014,-0.06,0.2
"Erik Burgdoerfer","ERIK.BURGDOERFER","8475982","17-18","OTT","D","R",1988-12-11,28,2007,NA,NA,2,26.83,0.052,0.063,0.08,0.023,-0.028,0.03,-0.032,-0.09,-0.18
"Erik Burgdoerfer","ERIK.BURGDOERFER","8475982","18-19","OTT","D","R",1988-12-11,29,2007,NA,NA,4,40.97,-0.015,-0.011,0.1,-0.035,-0.02,-0.061,-0.05,-1.48,-1.57
"Erik Cernak","ERIK.CERNAK","8478416","18-19","T.B","D","R",1997-05-28,21,2015,2,43,58,955.63,0.194,0.105,0.89,0.119,-0.075,-0.024,-0.129,-1.24,-2.13
"Erik Cernak","ERIK.CERNAK","8478416","19-20","T.B","D","R",1997-05-28,22,2015,2,43,67,1028.42,-0.041,-0.041,0.89,-0.049,-0.007,-0.068,-0.027,-1.37,-2.26
"Erik Cernak","ERIK.CERNAK","8478416","20-21","T.B","D","R",1997-05-28,23,2015,2,43,46,749.33,-0.006,0.17,3.94,0.054,0.06,-0.061,-0.23,-0.55,-4.49
"Erik Cernak","ERIK.CERNAK","8478416","21-22","T.B","D","R",1997-05-28,24,2015,2,43,55,884.87,0.019,0.2,6.45,0.01,-0.009,0.072,-0.128,2.58,-3.87
"Erik Cernak","ERIK.CERNAK","8478416","22-23","T.B","D","R",1997-05-28,25,2015,2,43,70,1115.45,-0.066,-0.062,1.49,-0.086,-0.02,-0.067,-0.006,-2.46,-3.95
"Erik Cernak","ERIK.CERNAK","8478416","23-24","T.B","D","R",1997-05-28,26,2015,2,43,69,1100.78,-0.021,-0.118,-2.53,-0.056,-0.036,-0.129,-0.011,-3.5,-0.97
"Erik Cernak","ERIK.CERNAK","8478416","24-25","T.B","D","R",1997-05-28,27,2015,2,43,76,1185.93,0.065,-0.094,-2.59,-0.052,-0.117,-0.118,-0.024,-2.42,0.18
"Erik Christensen","ERIK.CHRISTENSEN","8470299","08-09","ANA","C","L",1983-12-17,24,2002,3,69,17,162.85,-0.067,0.042,0.03,0.009,0.076,0.045,0.003,0.28,0.25
"Erik Christensen","ERIK.CHRISTENSEN","8470299","08-09","ATL","C","L",1983-12-17,24,2002,3,69,47,552.27,-0.093,0.056,0.28,-0.045,0.047,0.041,-0.015,-0.27,-0.55
"Erik Christensen","ERIK.CHRISTENSEN","8470299","09-10","ANA","C","L",1983-12-17,25,2002,3,69,9,85.78,-0.071,0.008,-0.97,-0.07,0.001,-0.07,-0.078,-1.19,-0.22
"Erik Christensen","ERIK.CHRISTENSEN","8470299","09-10","NYR","C","L",1983-12-17,25,2002,3,69,49,661.77,0.22,-0.014,-0.23,0.093,-0.128,0.041,0.055,-0.74,-0.51
"Erik Christensen","ERIK.CHRISTENSEN","8470299","10-11","NYR","C","L",1983-12-17,26,2002,3,69,63,659.9,0.074,-0.178,-4.74,0.049,-0.025,-0.073,0.105,-3.62,1.13
"Erik Christensen","ERIK.CHRISTENSEN","8470299","11-12","MIN","C","L",1983-12-17,27,2002,3,69,29,300.7,-0.227,-0.207,-6.43,-0.112,0.116,-0.181,0.025,-4.42,2.01
"Erik Christensen","ERIK.CHRISTENSEN","8470299","11-12","NYR","C","L",1983-12-17,27,2002,3,69,20,133.65,-0.017,-0.193,-2.86,-0.018,-0.002,-0.078,0.115,-1.23,1.63
"Erik Cole","ERIK.COLE","8467396","08-09","CAR","L","L",1978-11-06,29,1998,3,71,17,249.8,-0.004,-0.059,1.73,0.031,0.034,0.036,0.094,0.01,-1.72
"Erik Cole","ERIK.COLE","8467396","08-09","EDM","L","L",1978-11-06,29,1998,3,71,63,819.45,0.012,0.162,4.06,-0.013,-0.025,0.132,-0.03,2.01,-2.05
"Erik Cole","ERIK.COLE","8467396","09-10","CAR","L","L",1978-11-06,30,1998,3,71,40,533.13,-0.095,0.051,-5.18,-0.013,0.082,0.135,0.084,-1.6,3.58
"Erik Cole","ERIK.COLE","8467396","10-11","CAR","L","L",1978-11-06,31,1998,3,71,81,1139.28,0.033,-0.055,-3.32,0.098,0.065,0.172,0.227,-1.28,2.04
"Erik Cole","ERIK.COLE","8467396","11-12","MTL","L","L",1978-11-06,32,1998,3,71,82,1213.8,0.194,0.181,4.82,0.171,-0.023,0.143,-0.039,2.92,-1.89
"Erik Cole","ERIK.COLE","8467396","12-13","DAL","L","L",1978-11-06,33,1998,3,71,28,343.05,-0.132,-0.308,-8.24,-0.052,0.08,-0.116,0.192,-3.02,5.22
"Erik Cole","ERIK.COLE","8467396","12-13","MTL","L","L",1978-11-06,33,1998,3,71,19,235.27,-0.003,-0.097,5.52,0,0.003,-0.112,-0.014,1.3,-4.23
"Erik Cole","ERIK.COLE","8467396","13-14","DAL","L","L",1978-11-06,34,1998,3,71,75,929.98,-0.242,-0.05,-0.71,-0.098,0.144,0.004,0.055,-0.82,-0.11
"Erik Cole","ERIK.COLE","8467396","14-15","DAL","L","L",1978-11-06,35,1998,3,71,57,691.45,0.132,-0.125,-4.37,0.073,-0.06,-0.037,0.088,-2,2.37
"Erik Cole","ERIK.COLE","8467396","14-15","DET","L","L",1978-11-06,35,1998,3,71,11,131.58,0.012,0.088,0.6,0.022,0.01,0.072,-0.016,0.01,-0.59
"Erik Condra","ERIK.CONDRA","8473588","10-11","OTT","R","R",1986-08-06,24,2006,7,211,26,338.23,-0.007,0.087,0.66,-0.054,-0.047,0.017,-0.07,1.26,0.59
"Erik Condra","ERIK.CONDRA","8473588","11-12","OTT","R","R",1986-08-06,25,2006,7,211,81,908.72,0.082,0.28,8.06,-0.034,-0.115,0.059,-0.221,3.63,-4.43
"Erik Condra","ERIK.CONDRA","8473588","12-13","OTT","R","R",1986-08-06,26,2006,7,211,48,523.98,-0.034,0.319,6.09,-0.089,-0.055,0.239,-0.08,3.4,-2.69
"Erik Condra","ERIK.CONDRA","8473588","13-14","OTT","R","R",1986-08-06,27,2006,7,211,76,686.92,0.011,0.014,3.47,-0.084,-0.095,-0.035,-0.049,2.85,-0.62
"Erik Condra","ERIK.CONDRA","8473588","14-15","OTT","R","R",1986-08-06,28,2006,7,211,68,813.38,0.129,0.218,2.12,0.016,-0.113,0.09,-0.128,2.16,0.05
"Erik Condra","ERIK.CONDRA","8473588","15-16","T.B","R","R",1986-08-06,29,2006,7,211,54,507.85,-0.078,0.097,6.32,0.019,0.097,-0.07,-0.167,2.83,-3.49
"Erik Condra","ERIK.CONDRA","8473588","16-17","T.B","R","R",1986-08-06,30,2006,7,211,13,119.23,-0.048,-0.068,-0.25,-0.045,0.002,-0.022,0.046,0.24,0.5
"Erik Condra","ERIK.CONDRA","8473588","18-19","DAL","R","R",1986-08-06,32,2006,7,211,6,68.2,-0.036,-0.017,2.07,-0.029,0.007,-0.014,0.003,0.04,-2.04
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","11-12","FLA","D","R",1992-01-07,19,2010,1,3,72,960.68,-0.242,-0.122,-1.18,-0.1,0.142,-0.074,0.048,-0.18,1
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","12-13","FLA","D","R",1992-01-07,20,2010,1,3,32,523.85,-0.462,-0.203,-4.9,-0.21,0.251,-0.073,0.13,-2.74,2.16
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","13-14","FLA","D","R",1992-01-07,21,2010,1,3,65,970.67,-0.053,-0.007,0.35,-0.012,0.041,-0.017,-0.01,0.93,0.58
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","14-15","FLA","D","R",1992-01-07,22,2010,1,3,76,1168.02,0,0.015,2.41,0.004,0.004,0.009,-0.005,1.24,-1.17
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","15-16","FLA","D","R",1992-01-07,23,2010,1,3,64,1039.93,-0.031,-0.133,-2.47,-0.052,-0.022,-0.099,0.034,-1.58,0.88
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","16-17","VAN","D","R",1992-01-07,24,2010,1,3,30,518.73,-0.184,-0.103,-1.99,-0.052,0.132,-0.026,0.076,-0.93,1.05
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","17-18","VAN","D","R",1992-01-07,25,2010,1,3,52,814.62,-0.065,-0.122,-5.16,-0.161,-0.096,-0.197,-0.075,-3.98,1.18
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","18-19","PIT","D","R",1992-01-07,26,2010,1,3,19,321.6,-0.01,0.174,4.32,-0.081,-0.071,0.052,-0.122,0.78,-3.54
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","18-19","VAN","D","R",1992-01-07,26,2010,1,3,57,885.62,-0.367,-0.317,-6.83,-0.041,0.326,-0.124,0.193,-3.32,3.51
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","19-20","ANA","D","R",1992-01-07,27,2010,1,3,44,764.65,-0.004,-0.156,-0.54,-0.04,-0.036,-0.038,0.118,0.87,1.41
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","19-20","PIT","D","R",1992-01-07,27,2010,1,3,7,96.07,-0.002,0.037,0.37,0.008,0.01,-0.041,-0.078,-0.64,-1.01
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","20-21","NSH","D","R",1992-01-07,28,2010,1,3,9,147.08,0.085,-0.141,-3.1,-0.054,-0.138,-0.082,0.06,-1.98,1.13
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","20-21","OTT","D","R",1992-01-07,28,2010,1,3,36,543.82,-0.256,-0.227,-3.89,-0.121,0.135,0.014,0.241,0.89,4.77
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","21-22","CGY","D","R",1992-01-07,29,2010,1,3,78,1172.3,0.097,-0.075,3.14,-0.006,-0.103,-0.027,0.048,2.06,-1.08
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","22-23","CBJ","D","R",1992-01-07,30,2010,1,3,70,1310.35,-0.248,-0.413,-9.13,-0.178,0.07,-0.172,0.241,-2.64,6.49
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","23-24","CBJ","D","R",1992-01-07,31,2010,1,3,78,1278.58,-0.196,-0.11,-6.3,-0.23,-0.034,-0.172,-0.063,-2.96,3.34
"Erik Gudbranson","ERIK.GUDBRANSON","8475790","24-25","CBJ","D","R",1992-01-07,32,2010,1,3,16,240.4,0.026,0.014,0.16,0.128,0.102,0.074,0.059,1.43,1.27
"Erik Gustafsson","ERIK.GUSTAFSSON","8475640","10-11","PHI","D","L",1988-12-15,21,2007,NA,NA,3,32.18,-0.024,0.014,0.59,-0.028,-0.004,-0.043,-0.057,-0.76,-1.35
"Erik Gustafsson","ERIK.GUSTAFSSON","8475640","11-12","PHI","D","L",1988-12-15,22,2007,NA,NA,30,475.65,0.143,-0.094,-1.12,0.147,0.005,-0.024,0.07,-0.45,0.67
"Erik Gustafsson","ERIK.GUSTAFSSON","8475640","12-13","PHI","D","L",1988-12-15,23,2007,NA,NA,27,458.65,0.029,0.116,-0.01,-0.046,-0.075,0.035,-0.081,0.63,0.64
"Erik Gustafsson","ERIK.GUSTAFSSON","8475640","13-14","PHI","D","L",1988-12-15,24,2007,NA,NA,31,493.68,0.127,0.097,-0.97,0.087,-0.039,0.067,-0.03,0.37,1.34
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","15-16","CHI","D","L",1992-03-14,23,2012,4,93,41,554.85,0.148,0.023,4.04,0.118,-0.03,0.045,0.022,3.56,-0.48
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","17-18","CHI","D","L",1992-03-14,25,2012,4,93,35,583.55,0.115,0.104,4.66,0.147,0.032,0.155,0.051,3.94,-0.72
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","18-19","CHI","D","L",1992-03-14,26,2012,4,93,79,1502.8,0.076,-0.083,0.25,0.141,0.065,0.084,0.167,1.09,0.84
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","19-20","CGY","D","L",1992-03-14,27,2012,4,93,7,113.38,-0.007,-0.032,-2.99,-0.006,0.001,-0.042,-0.011,-1.49,1.5
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","19-20","CHI","D","L",1992-03-14,27,2012,4,93,59,1019.4,0.073,-0.211,-0.01,0.114,0.041,0.027,0.238,1.54,1.54
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","20-21","MTL","D","L",1992-03-14,28,2012,4,93,5,57.32,0.044,0.157,2.91,0.001,-0.043,0.039,-0.119,0.13,-2.77
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","20-21","PHI","D","L",1992-03-14,28,2012,4,93,24,349.68,0.005,-0.22,-2.92,0.075,0.07,-0.123,0.097,-3.55,-0.64
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","21-22","CHI","D","L",1992-03-14,29,2012,4,93,59,814.97,0.003,-0.155,-0.52,0.006,0.002,-0.066,0.088,-0.82,-0.3
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","22-23","TOR","D","L",1992-03-14,30,2012,4,93,9,124.82,0.015,-0.037,1.37,-0.064,-0.078,0.021,0.058,1.08,-0.29
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","22-23","WSH","D","L",1992-03-14,30,2012,4,93,61,1063.15,0.251,0.229,6.3,0.119,-0.132,0.086,-0.143,4.27,-2.03
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","23-24","NYR","D","L",1992-03-14,31,2012,4,93,76,1192.48,0.087,0.135,8.33,-0.014,-0.101,0.041,-0.094,4.16,-4.17
"Erik Gustafsson (D)","ERIK.GUSTAFSSON2","8476979","24-25","DET","D","L",1992-03-14,32,2012,4,93,60,871.72,-0.233,-0.053,1.45,-0.135,0.098,-0.086,-0.034,-0.47,-1.91
"Erik Haula","ERIK.HAULA","8475287","13-14","MIN","L","L",1991-03-23,22,2009,7,182,46,408.7,0.214,-0.068,0.07,0.071,-0.143,-0.136,-0.068,-0.37,-0.44
"Erik Haula","ERIK.HAULA","8475287","14-15","MIN","L","L",1991-03-23,23,2009,7,182,72,709.45,-0.136,-0.024,0.21,-0.117,0.019,-0.07,-0.047,-0.31,-0.52
"Erik Haula","ERIK.HAULA","8475287","15-16","MIN","L","L",1991-03-23,24,2009,7,182,76,814.17,0.263,-0.02,-2.89,0.12,-0.142,-0.137,-0.117,-3.12,-0.23
"Erik Haula","ERIK.HAULA","8475287","16-17","MIN","L","L",1991-03-23,25,2009,7,182,72,893.52,-0.024,0.135,1.27,0.005,0.03,0.005,-0.13,0.56,-0.71
"Erik Haula","ERIK.HAULA","8475287","17-18","VGK","L","L",1991-03-23,26,2009,7,182,76,1073.52,-0.189,-0.085,-1,0.027,0.216,-0.008,0.077,0.89,1.89
"Erik Haula","ERIK.HAULA","8475287","18-19","VGK","L","L",1991-03-23,27,2009,7,182,15,203.18,0.034,0.088,3.94,-0.02,-0.054,-0.02,-0.108,1.94,-2
"Erik Haula","ERIK.HAULA","8475287","19-20","CAR","L","L",1991-03-23,28,2009,7,182,41,496.92,0.078,-0.17,-2.06,0.039,-0.039,0.061,0.231,-0.76,1.29
"Erik Haula","ERIK.HAULA","8475287","19-20","FLA","L","L",1991-03-23,28,2009,7,182,7,91.18,0,0.088,0.5,0.024,0.023,0.058,-0.03,0.99,0.49
"Erik Haula","ERIK.HAULA","8475287","20-21","NSH","L","L",1991-03-23,29,2009,7,182,51,625.43,0.071,-0.179,-4.24,0.014,-0.057,-0.083,0.096,-2.13,2.12
"Erik Haula","ERIK.HAULA","8475287","21-22","BOS","L","L",1991-03-23,30,2009,7,182,78,1026.32,0.222,0.026,-1.91,0.092,-0.13,-0.037,-0.063,-2.23,-0.32
"Erik Haula","ERIK.HAULA","8475287","22-23","N.J","L","L",1991-03-23,31,2009,7,182,80,1050.12,0.023,0.075,3.72,0.018,-0.005,0.023,-0.052,2.34,-1.38
"Erik Haula","ERIK.HAULA","8475287","23-24","N.J","L","L",1991-03-23,32,2009,7,182,76,1006.03,0.052,0.342,6.23,0.018,-0.034,0.146,-0.196,2.38,-3.85
"Erik Haula","ERIK.HAULA","8475287","24-25","N.J","L","L",1991-03-23,33,2009,7,182,69,843.52,-0.033,-0.027,-0.38,0.016,0.049,0.026,0.053,-1.32,-0.95
"Erik Johnson","ERIK.JOHNSON","8473446","09-10","STL","D","R",1988-03-21,21,2006,1,1,79,1346.3,0.133,0.05,2.89,0.071,-0.062,0.091,0.041,1.74,-1.15
"Erik Johnson","ERIK.JOHNSON","8473446","10-11","COL","D","R",1988-03-21,22,2006,1,1,22,405.77,0.007,-0.142,-1.76,-0.032,-0.039,-0.02,0.122,-0.52,1.23
"Erik Johnson","ERIK.JOHNSON","8473446","10-11","STL","D","R",1988-03-21,22,2006,1,1,55,922.77,-0.208,0.02,-3.36,-0.094,0.114,0.106,0.086,-1.37,1.99
"Erik Johnson","ERIK.JOHNSON","8473446","11-12","COL","D","R",1988-03-21,23,2006,1,1,73,1215.23,-0.022,0.075,1.29,0.059,0.081,0.097,0.022,2.62,1.33
"Erik Johnson","ERIK.JOHNSON","8473446","12-13","COL","D","R",1988-03-21,24,2006,1,1,31,503.82,-0.044,0.013,0.79,0.063,0.106,0.023,0.01,1.66,0.86
"Erik Johnson","ERIK.JOHNSON","8473446","13-14","COL","D","R",1988-03-21,25,2006,1,1,80,1510.35,0.011,0.001,3.22,-0.055,-0.066,0.043,0.042,2.86,-0.36
"Erik Johnson","ERIK.JOHNSON","8473446","14-15","COL","D","R",1988-03-21,26,2006,1,1,47,886.37,0.081,-0.236,2.29,0.019,-0.062,0.021,0.257,2.31,0.02
"Erik Johnson","ERIK.JOHNSON","8473446","15-16","COL","D","R",1988-03-21,27,2006,1,1,73,1275.38,-0.138,0.015,-0.15,-0.064,0.074,0.014,0,2.1,2.24
"Erik Johnson","ERIK.JOHNSON","8473446","16-17","COL","D","R",1988-03-21,28,2006,1,1,46,771.52,-0.01,-0.054,3.62,0.017,0.027,0.044,0.098,3.98,0.37
"Erik Johnson","ERIK.JOHNSON","8473446","17-18","COL","D","R",1988-03-21,29,2006,1,1,62,1204.88,-0.037,0.034,-1.31,0.033,0.07,0.012,-0.023,-1.18,0.13
"Erik Johnson","ERIK.JOHNSON","8473446","18-19","COL","D","R",1988-03-21,30,2006,1,1,80,1441.43,-0.116,0.081,-2.28,-0.018,0.098,0.034,-0.048,-0.42,1.86
"Erik Johnson","ERIK.JOHNSON","8473446","19-20","COL","D","R",1988-03-21,31,2006,1,1,59,1012.75,-0.016,-0.084,0.38,0,0.015,-0.041,0.043,2.13,1.75
"Erik Johnson","ERIK.JOHNSON","8473446","20-21","COL","D","R",1988-03-21,32,2006,1,1,4,40.13,0.044,0.004,0.33,0.035,-0.009,0.025,0.021,0.54,0.21
"Erik Johnson","ERIK.JOHNSON","8473446","21-22","COL","D","R",1988-03-21,33,2006,1,1,77,1084.6,0.181,0.099,2.08,0.157,-0.024,0.071,-0.028,2.51,0.43
"Erik Johnson","ERIK.JOHNSON","8473446","22-23","COL","D","R",1988-03-21,34,2006,1,1,63,947.67,0.018,-0.108,-3.03,-0.066,-0.084,-0.073,0.035,-0.16,2.87
"Erik Johnson","ERIK.JOHNSON","8473446","23-24","BUF","D","R",1988-03-21,35,2006,1,1,50,531.85,-0.206,-0.191,-5.85,-0.039,0.167,-0.049,0.142,-3.28,2.58
"Erik Johnson","ERIK.JOHNSON","8473446","23-24","PHI","D","R",1988-03-21,35,2006,1,1,17,267.22,-0.198,0.092,-0.86,-0.098,0.1,0.006,-0.086,-0.28,0.58
"Erik Johnson","ERIK.JOHNSON","8473446","24-25","COL","D","R",1988-03-21,36,2006,1,1,14,205.43,0.072,0.236,4.18,-0.016,-0.088,0.167,-0.069,4.38,0.2
"Erik Johnson","ERIK.JOHNSON","8473446","24-25","PHI","D","R",1988-03-21,36,2006,1,1,22,254.47,-0.055,-0.243,-3.91,-0.059,-0.004,-0.158,0.085,-1.61,2.3
"Erik Karlsson","ERIK.KARLSSON","8474578","09-10","OTT","D","R",1990-05-31,19,2008,1,15,60,991.28,-0.09,-0.005,4.61,-0.085,0.005,0.01,0.015,1.54,-3.07
"Erik Karlsson","ERIK.KARLSSON","8474578","10-11","OTT","D","R",1990-05-31,20,2008,1,15,75,1359.87,-0.214,-0.136,4.07,-0.105,0.109,0.008,0.144,4.15,0.08
"Erik Karlsson","ERIK.KARLSSON","8474578","11-12","OTT","D","R",1990-05-31,21,2008,1,15,81,1662.75,0.142,0.162,8.45,0.183,0.041,0.209,0.047,6.27,-2.19
"Erik Karlsson","ERIK.KARLSSON","8474578","12-13","OTT","D","R",1990-05-31,22,2008,1,15,17,347.63,0.103,0.08,8.47,0.01,-0.093,-0.028,-0.108,6.08,-2.4
"Erik Karlsson","ERIK.KARLSSON","8474578","13-14","OTT","D","R",1990-05-31,23,2008,1,15,82,1724.13,-0.073,0.06,8.79,0.042,0.115,0.149,0.089,7.23,-1.56
"Erik Karlsson","ERIK.KARLSSON","8474578","14-15","OTT","D","R",1990-05-31,24,2008,1,15,82,1762.8,0.052,0.02,5.55,0.157,0.104,0.132,0.113,5.67,0.12
"Erik Karlsson","ERIK.KARLSSON","8474578","15-16","OTT","D","R",1990-05-31,25,2008,1,15,82,1820.3,0.016,0.145,7.51,0.203,0.187,0.258,0.113,5.79,-1.72
"Erik Karlsson","ERIK.KARLSSON","8474578","16-17","OTT","D","R",1990-05-31,26,2008,1,15,77,1572.97,-0.017,0.059,1.35,0.042,0.059,0.079,0.02,2.75,1.4
"Erik Karlsson","ERIK.KARLSSON","8474578","17-18","OTT","D","R",1990-05-31,27,2008,1,15,71,1502.3,-0.141,0.021,3.62,0.091,0.232,0.029,0.007,2.46,-1.16
"Erik Karlsson","ERIK.KARLSSON","8474578","18-19","S.J","D","R",1990-05-31,28,2008,1,15,53,1007.27,0.103,0.374,7.83,0.192,0.089,0.336,-0.038,6.13,-1.7
"Erik Karlsson","ERIK.KARLSSON","8474578","19-20","S.J","D","R",1990-05-31,29,2008,1,15,56,1026.55,0.09,0.083,4.54,0.043,-0.047,0.135,0.052,1.62,-2.92
"Erik Karlsson","ERIK.KARLSSON","8474578","20-21","S.J","D","R",1990-05-31,30,2008,1,15,52,985.07,-0.147,-0.328,-3.92,0.003,0.15,0.085,0.413,0.14,4.06
"Erik Karlsson","ERIK.KARLSSON","8474578","21-22","S.J","D","R",1990-05-31,31,2008,1,15,50,926.22,0.081,0.066,2.17,0.118,0.037,0.238,0.172,4.13,1.96
"Erik Karlsson","ERIK.KARLSSON","8474578","22-23","S.J","D","R",1990-05-31,32,2008,1,15,82,1731.1,0.117,-0.097,3.19,0.368,0.252,0.209,0.306,3.96,0.77
"Erik Karlsson","ERIK.KARLSSON","8474578","23-24","PIT","D","R",1990-05-31,33,2008,1,15,82,1638.3,0.018,0.186,7.39,0.025,0.007,0.296,0.11,5.91,-1.49
"Erik Karlsson","ERIK.KARLSSON","8474578","24-25","PIT","D","R",1990-05-31,34,2008,1,15,82,1593.78,0.05,-0.032,-0.07,0.185,0.136,0.138,0.17,2.36,2.43
