"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR/60","EVD_GAR/60","PPO_GAR/60","SHD_GAR/60","Take_GAR/60","Draw_GAR/60","Off_GAR/60","Def_GAR/60","Pens_GAR/60","GAR/60","WAR/60","SPAR/60"
"Chris Kelly","CHRIS.KELLY","8467967","11-12","BOS","C","L",1980-11-11,30,1999,3,94,82,1208.3,1026.8,16.4,146.4,0.551,0.155,-0.162,0.547,0.037,-0.019,0.54,0.204,0.018,0.682,0.119,0.221
"Chris Kelly","CHRIS.KELLY","8467967","12-13","BOS","C","L",1980-11-11,31,1999,3,94,34,509.1,417.5,3.8,75.7,-0.049,0.22,0.849,-0.259,0.004,0.098,-0.041,0.147,0.102,0.211,0.039,0.072
"Chris Kelly","CHRIS.KELLY","8467967","13-14","BOS","C","L",1980-11-11,32,1999,3,94,57,837.5,710.5,7.7,105.2,0.202,0.177,-0.719,-0.179,-0.033,0.041,0.192,0.131,0.008,0.301,0.057,0.107
"Chris Kelly","CHRIS.KELLY","8467967","14-15","BOS","C","L",1980-11-11,33,1999,3,94,80,1211.3,1048.8,6,139.3,0.011,0.186,-0.438,0.15,0.034,0.025,0.008,0.182,0.059,0.244,0.046,0.089
"Chris Kelly","CHRIS.KELLY","8467967","15-16","BOS","C","L",1980-11-11,34,1999,3,94,11,143.9,113.8,1.6,24.7,0.564,0.426,3.585,0.942,0.141,-0.131,0.605,0.518,0.01,0.993,0.192,0.368
"Chris Kelly","CHRIS.KELLY","8467967","16-17","OTT","C","L",1980-11-11,35,1999,3,94,82,979,792.4,1.6,171.3,-0.596,0.032,-0.214,-0.091,0.033,-0.089,-0.596,0.01,-0.056,-0.529,-0.1,-0.193
"Chris Kelly","CHRIS.KELLY","8467967","17-18","ANA","C","L",1980-11-11,36,1999,3,94,12,91.9,83.5,0,7.6,0.859,-0.104,0,0.57,0.024,-0.015,0.859,-0.047,0.008,0.741,0.144,0.276
"Chris Kreider","CHRIS.KREIDER","8475184","12-13","NYR","C","L",1991-04-30,21,2009,1,19,23,232.6,213.8,16,0,-0.233,-0.348,-0.198,0,0.009,0.115,-0.231,-0.348,0.125,-0.423,-0.079,-0.146
"Chris Kreider","CHRIS.KREIDER","8475184","13-14","NYR","C","L",1991-04-30,22,2009,1,19,66,1038.1,877.9,142.8,2.4,0.585,-0.111,-0.025,0.191,-0.104,-0.012,0.5,-0.11,-0.115,0.283,0.054,0.101
"Chris Kreider","CHRIS.KREIDER","8475184","14-15","NYR","C","L",1991-04-30,23,2009,1,19,80,1256.9,1091,150.1,0.1,0.444,-0.139,-0.07,0.118,-0.02,0.036,0.382,-0.139,0.016,0.273,0.052,0.099
"Chris Kreider","CHRIS.KREIDER","8475184","15-16","NYR","C","L",1991-04-30,24,2009,1,19,79,1260.6,1050.4,188.4,0,0.688,-0.052,0.563,0,-0.012,-0.012,0.669,-0.052,-0.024,0.59,0.114,0.219
"Chris Kreider","CHRIS.KREIDER","8475184","16-17","NYR","C","L",1991-04-30,25,2009,1,19,75,1275.4,1053.3,193.8,0.6,0.389,0.171,0.387,-0.019,-0.025,0.015,0.389,0.171,-0.01,0.511,0.096,0.186
"Chris Kreider","CHRIS.KREIDER","8475184","17-18","NYR","C","L",1991-04-30,26,2009,1,19,58,905.9,738.9,148,0.6,0.385,0.183,1.21,-0.219,-0.013,-0.055,0.523,0.183,-0.068,0.592,0.115,0.221
"Chris Kreider","CHRIS.KREIDER","8475184","18-19","NYR","C","L",1991-04-30,27,2009,1,19,79,1375.1,1122.7,205.1,4.9,0.722,0.16,0.731,-0.734,-0.051,-0.085,0.723,0.156,-0.135,0.691,0.129,0.242
"Chris Kreider","CHRIS.KREIDER","8475184","19-20","NYR","C","L",1991-04-30,28,2009,1,19,63,1086.7,838.5,207.6,3.3,0.769,-0.397,0.688,-1.105,-0.011,0.015,0.753,-0.4,0.004,0.42,0.075,0.143
"Chris Kreider","CHRIS.KREIDER","8475184","20-21","NYR","C","L",1991-04-30,29,2009,1,19,50,869.9,645.1,170.8,25,0.076,0.229,1.467,0.981,-0.013,-0.033,0.367,0.257,-0.046,0.496,0.089,0.166
"Chris Kreider","CHRIS.KREIDER","8475184","21-22","NYR","C/L","L",1991-04-30,30,2009,1,19,81,1517.1,1114.6,238.7,117.8,0.199,0.037,1.349,-0.569,0.055,-0.069,0.402,-0.021,-0.015,0.327,0.058,0.109
"Chris Kreider","CHRIS.KREIDER","8475184","22-23","NYR","L","L",1991-04-30,31,2009,1,19,79,1454.6,1021,267.5,128.9,0.34,0.066,0.845,0.834,0.035,-0.051,0.445,0.152,-0.016,0.499,0.085,0.161
"Chris Kreider","CHRIS.KREIDER","8475184","23-24","NYR","L","L",1991-04-30,32,2009,1,19,82,1540.2,1067.4,277.4,127.5,0.499,-0.113,1.163,-0.164,0.078,-0.075,0.636,-0.119,0.003,0.466,0.076,0.148
"Chris Kreider","CHRIS.KREIDER","8475184","24-25","NYR","L","L",1991-04-30,33,2009,1,19,68,1139.3,777.5,187.6,115.1,0.2,-0.047,0.154,0.081,0.006,-0.075,0.191,-0.031,-0.069,0.069,0.011,0.021
"Chris Kunitz","CHRIS.KUNITZ","8470543","08-09","ANA","L","L",1979-09-26,28,1998,NA,NA,62,1022.1,859.8,100.3,42.9,0.062,0.021,-0.011,-0.07,-0.025,0.007,0.054,0.016,-0.018,0.047,0.009,0.017
"Chris Kunitz","CHRIS.KUNITZ","8470543","08-09","PIT","L","L",1979-09-26,28,1998,NA,NA,20,325.6,224.8,81.6,16.6,0.532,0.018,2.757,0.51,-0.023,-0.081,1.125,0.052,-0.104,0.993,0.18,0.346
"Chris Kunitz","CHRIS.KUNITZ","8470543","09-10","PIT","L","L",1979-09-26,29,1998,NA,NA,49,803.9,671.3,110.8,10.3,0.203,0.122,0.011,0.359,0.054,-0.056,0.176,0.125,-0.002,0.276,0.05,0.096
"Chris Kunitz","CHRIS.KUNITZ","8470543","10-11","PIT","L","L",1979-09-26,30,1998,NA,NA,66,1206.5,876.6,272.4,33.4,0.576,-0.073,0.325,1.044,0.007,-0.061,0.517,-0.032,-0.054,0.414,0.074,0.142
"Chris Kunitz","CHRIS.KUNITZ","8470543","11-12","PIT","L","L",1979-09-26,31,1998,NA,NA,82,1501.8,1173.2,286.9,11.3,0.558,0.122,0.789,-1.388,0.028,-0.02,0.603,0.108,0.008,0.679,0.119,0.22
"Chris Kunitz","CHRIS.KUNITZ","8470543","12-13","PIT","L","L",1979-09-26,32,1998,NA,NA,48,865.1,664,182.3,6.8,0.973,0.008,0.746,0.312,-0.052,0.108,0.924,0.011,0.056,0.968,0.18,0.333
"Chris Kunitz","CHRIS.KUNITZ","8470543","13-14","PIT","L","L",1979-09-26,33,1998,NA,NA,78,1494.3,1172.8,283,13.2,0.697,-0.029,1.455,1.981,-0.041,-0.015,0.845,-0.007,-0.056,0.762,0.144,0.27
"Chris Kunitz","CHRIS.KUNITZ","8470543","14-15","PIT","L","L",1979-09-26,34,1998,NA,NA,74,1324.3,1065.4,229.2,8.8,0.203,-0.001,1.132,0.694,0.013,-0.07,0.368,0.004,-0.057,0.306,0.058,0.111
"Chris Kunitz","CHRIS.KUNITZ","8470543","15-16","PIT","L","L",1979-09-26,35,1998,NA,NA,80,1346,1122.5,163.9,27.1,0.709,-0.029,-0.905,0.28,0.034,-0.025,0.503,-0.022,0.01,0.472,0.091,0.175
"Chris Kunitz","CHRIS.KUNITZ","8470543","16-17","PIT","L","L",1979-09-26,36,1998,NA,NA,71,1101.5,927.9,111.6,51.8,-0.154,-0.081,-0.293,-0.33,-0.016,-0.056,-0.169,-0.094,-0.072,-0.315,-0.059,-0.115
"Chris Kunitz","CHRIS.KUNITZ","8470543","17-18","T.B","L","L",1979-09-26,37,1998,NA,NA,82,979.6,897.5,17.2,52.1,0.11,0.175,-1.348,0.496,-0.037,-0.086,0.083,0.193,-0.123,0.141,0.027,0.052
"Chris Kunitz","CHRIS.KUNITZ","8470543","18-19","CHI","L","L",1979-09-26,38,1998,NA,NA,56,507.3,487.9,11.2,3.1,-0.035,0.288,-1.411,-0.424,-0.017,-0.038,-0.066,0.284,-0.055,0.156,0.029,0.055
"Chris Minard","CHRIS.MINARD","8470383","08-09","PIT","L","L",1981-11-18,26,2000,NA,NA,20,188.3,178.4,9.6,0,-0.005,0.211,0.288,0,0.07,-0.068,0.01,0.211,0.002,0.212,0.038,0.074
"Chris Minard","CHRIS.MINARD","8470383","09-10","EDM","L","L",1981-11-18,27,2000,NA,NA,5,48.7,43.1,5.6,0,-0.924,-1.296,0.858,0,0.165,-0.162,-0.721,-1.296,0.003,-1.866,-0.338,-0.65
"Chris Mueller","CHRIS.MUELLER","8474535","10-11","NSH","C","R",1986-03-06,24,2004,NA,NA,15,129.6,127,1.5,0.8,0.292,-0.204,-0.435,0.011,0.086,0.106,0.284,-0.203,0.192,0.273,0.049,0.093
"Chris Mueller","CHRIS.MUELLER","8474535","11-12","NSH","C","R",1986-03-06,25,2004,NA,NA,4,36.6,35.7,0,0.9,0.901,-0.317,0,-0.374,0.155,-0.137,0.901,-0.319,0.018,0.578,0.101,0.187
"Chris Mueller","CHRIS.MUELLER","8474535","12-13","NSH","C","R",1986-03-06,26,2004,NA,NA,18,192.7,181.9,0.3,6.5,0.286,0.014,-0.2,-0.777,0.033,-0.139,0.286,-0.014,-0.106,0.15,0.028,0.052
"Chris Mueller","CHRIS.MUELLER","8474535","13-14","DAL","C","R",1986-03-06,27,2004,NA,NA,9,83.2,80.4,0.6,1.7,-1.295,0.208,-0.263,-0.689,0.149,-0.012,-1.287,0.19,0.137,-0.929,-0.176,-0.329
"Chris Mueller","CHRIS.MUELLER","8474535","14-15","NYR","C","R",1986-03-06,28,2004,NA,NA,7,73.2,59.7,13.1,0,0.77,-1.002,2.933,0,0.138,0.015,1.16,-1.002,0.153,0.49,0.093,0.178
"Chris Neil","CHRIS.NEIL","8467493","08-09","OTT","R","R",1979-06-18,29,1998,6,161,60,658.4,595.3,56,1,-0.088,-0.211,0.099,0.332,-0.066,0.164,-0.072,-0.21,0.098,-0.163,-0.029,-0.057
"Chris Neil","CHRIS.NEIL","8467493","09-10","OTT","R","R",1979-06-18,30,1998,6,161,68,814.5,764.9,45,0.6,0.127,-0.06,-2.089,-0.069,-0.058,0.013,0.004,-0.06,-0.044,-0.096,-0.017,-0.034
"Chris Neil","CHRIS.NEIL","8467493","10-11","OTT","R","R",1979-06-18,31,1998,6,161,80,1021,971.9,39.7,0,0.113,0.019,0.188,-0.518,-0.042,0.009,0.116,0.019,-0.033,0.099,0.018,0.034
"Chris Neil","CHRIS.NEIL","8467493","11-12","OTT","R","R",1979-06-18,32,1998,6,161,72,921,788.2,121.3,0,0.146,0.089,0.715,0,-0.15,0.069,0.222,0.089,-0.081,0.215,0.037,0.069
"Chris Neil","CHRIS.NEIL","8467493","12-13","OTT","R","R",1979-06-18,33,1998,6,161,48,665.8,583.6,65.8,1.1,0.062,-0.019,-0.48,-0.096,-0.051,0.037,0.007,-0.019,-0.014,-0.024,-0.005,-0.008
"Chris Neil","CHRIS.NEIL","8467493","13-14","OTT","R","R",1979-06-18,34,1998,6,161,76,897,836.8,45.7,1.5,-0.034,-0.172,0.916,-0.752,-0.244,-0.023,0.016,-0.173,-0.268,-0.414,-0.079,-0.147
"Chris Neil","CHRIS.NEIL","8467493","14-15","OTT","R","R",1979-06-18,35,1998,6,161,38,370,360,5.1,0,0.039,0.146,1.026,0,-0.09,0.069,0.053,0.146,-0.02,0.174,0.033,0.063
"Chris Neil","CHRIS.NEIL","8467493","15-16","OTT","R","R",1979-06-18,36,1998,6,161,80,743.9,736.1,5.1,0.7,0.02,0.071,-0.783,-0.447,-0.089,0.027,0.014,0.07,-0.062,0.022,0.004,0.008
"Chris Neil","CHRIS.NEIL","8467493","16-17","OTT","R","R",1979-06-18,37,1998,6,161,53,401.3,395.2,1.3,0.1,-0.348,-0.045,-0.175,-0.046,-0.106,-0.02,-0.347,-0.045,-0.127,-0.514,-0.097,-0.187
"Chris Phillips","CHRIS.PHILLIPS","8464956","08-09","OTT","D","L",1978-03-09,30,1996,1,1,82,1793.1,1421.6,49.4,300.4,-0.099,0.091,1.594,0.591,-0.001,-0.024,-0.042,0.178,-0.024,0.113,0.02,0.039
"Chris Phillips","CHRIS.PHILLIPS","8464956","09-10","OTT","D","L",1978-03-09,31,1996,1,1,82,1832.6,1439.6,51.6,314.8,0.155,0.089,1.251,0.459,0.048,-0.017,0.193,0.156,0.03,0.337,0.061,0.117
"Chris Phillips","CHRIS.PHILLIPS","8464956","10-11","OTT","D","L",1978-03-09,32,1996,1,1,82,1764.8,1440.8,14.4,286.1,-0.302,-0.115,0.149,-0.519,0.048,-0.009,-0.298,-0.182,0.038,-0.385,-0.069,-0.132
"Chris Phillips","CHRIS.PHILLIPS","8464956","11-12","OTT","D","L",1978-03-09,33,1996,1,1,80,1528.7,1223.3,48.5,238.9,0.042,-0.134,0.936,0.023,0.091,-0.01,0.076,-0.108,0.081,0.041,0.007,0.013
"Chris Phillips","CHRIS.PHILLIPS","8464956","12-13","OTT","D","L",1978-03-09,34,1996,1,1,48,1010.4,773.7,72.1,149,0.014,-0.062,-0.058,-0.261,0.016,-0.029,0.008,-0.094,-0.013,-0.093,-0.017,-0.032
"Chris Phillips","CHRIS.PHILLIPS","8464956","13-14","OTT","D","L",1978-03-09,35,1996,1,1,70,1345.9,1021.4,93.3,214.1,0.004,-0.128,1.15,-0.337,0.009,-0.023,0.1,-0.164,-0.014,-0.082,-0.015,-0.029
"Chris Phillips","CHRIS.PHILLIPS","8464956","14-15","OTT","D","L",1978-03-09,36,1996,1,1,36,752.3,624.9,10.6,107.4,-0.26,-0.188,0.454,-0.052,0.057,-0.018,-0.248,-0.168,0.038,-0.335,-0.064,-0.121
"Chris Porter","CHRIS.PORTER","8470871","08-09","STL","L","L",1984-05-29,24,2003,9,282,6,63.2,49.5,0.6,13.2,0.394,-0.49,-0.019,0.94,0.181,0.149,0.389,-0.189,0.33,0.45,0.082,0.157
"Chris Porter","CHRIS.PORTER","8470871","10-11","STL","L","L",1984-05-29,26,2003,9,282,45,467.3,446,1.4,18.7,-0.093,-0.059,-0.128,-1.285,0.071,-0.008,-0.093,-0.109,0.063,-0.134,-0.024,-0.046
"Chris Porter","CHRIS.PORTER","8470871","11-12","STL","L","L",1984-05-29,27,2003,9,282,47,488.5,475.3,2.2,10.2,0.002,0.069,-0.188,-1.003,0.111,0.067,0.001,0.046,0.178,0.225,0.039,0.073
"Chris Porter","CHRIS.PORTER","8470871","12-13","STL","L","L",1984-05-29,28,2003,9,282,29,337.4,304.8,3.7,25.8,0.349,0.104,-0.393,-0.224,0.149,-0.067,0.34,0.078,0.082,0.469,0.087,0.161
"Chris Porter","CHRIS.PORTER","8470871","13-14","STL","L","L",1984-05-29,29,2003,9,282,22,228.3,215.9,0.8,10.2,-0.65,0.062,0.14,0.265,0.149,-0.092,-0.647,0.071,0.057,-0.488,-0.092,-0.173
"Chris Porter","CHRIS.PORTER","8470871","14-15","STL","L","L",1984-05-29,30,2003,9,282,24,229.3,222.7,1.6,3.8,-0.689,0.337,0.194,-0.163,0.009,-0.032,-0.683,0.329,-0.023,-0.366,-0.07,-0.133
"Chris Porter","CHRIS.PORTER","8470871","15-16","MIN","L","L",1984-05-29,31,2003,9,282,61,587.8,506.2,3.2,73,-0.184,-0.308,-0.083,0.176,0.086,-0.02,-0.183,-0.247,0.066,-0.336,-0.065,-0.125
"Chris Pronger","CHRIS.PRONGER","8459424","08-09","ANA","D","L",1974-10-10,33,1993,1,2,82,2208.2,1479.6,358,320.5,-0.005,0.207,1.072,-0.243,-0.019,-0.044,0.205,0.127,-0.063,0.211,0.038,0.074
"Chris Pronger","CHRIS.PRONGER","8459424","09-10","PHI","D","L",1974-10-10,34,1993,1,2,82,2122.6,1477.2,297.8,298.9,0.158,0.241,1.32,0.19,0.009,-0.025,0.353,0.232,-0.017,0.473,0.086,0.165
"Chris Pronger","CHRIS.PRONGER","8459424","10-11","PHI","D","L",1974-10-10,35,1993,1,2,50,1124.9,766.9,184.6,151.5,0.131,-0.091,1.079,-0.346,-0.091,-0.027,0.315,-0.133,-0.118,0.04,0.007,0.014
"Chris Pronger","CHRIS.PRONGER","8459424","11-12","PHI","D","L",1974-10-10,36,1993,1,2,13,292.2,171.1,51.8,61.3,0.489,0.538,2.933,0.945,-0.052,0.012,1.057,0.646,-0.04,1.28,0.223,0.414
"Chris Stewart","CHRIS.STEWART","8473485","08-09","COL","R","R",1987-10-30,20,2006,1,18,53,653.2,578.2,59.5,5,-0.05,-0.315,0.046,-0.328,0.094,0.013,-0.041,-0.315,0.108,-0.214,-0.039,-0.074
"Chris Stewart","CHRIS.STEWART","8473485","09-10","COL","R","R",1987-10-30,21,2006,1,18,77,1285.7,1058.8,197.2,1.6,0.804,-0.451,0.399,-0.194,0.071,-0.016,0.74,-0.45,0.056,0.407,0.074,0.142
"Chris Stewart","CHRIS.STEWART","8473485","10-11","COL","R","R",1987-10-30,22,2006,1,18,36,609.3,495.3,99.3,0.3,0.422,0.121,1.454,-0.678,0.102,-0.078,0.594,0.121,0.024,0.702,0.125,0.24
"Chris Stewart","CHRIS.STEWART","8473485","10-11","STL","R","R",1987-10-30,22,2006,1,18,26,474.9,384.9,76.2,2.8,0.267,0.192,1,-0.182,0.062,-0.032,0.388,0.19,0.03,0.562,0.1,0.192
"Chris Stewart","CHRIS.STEWART","8473485","11-12","STL","R","R",1987-10-30,23,2006,1,18,79,1219.6,1077.6,121.8,7.3,0,-0.235,-1.704,0.176,-0.016,-0.08,-0.173,-0.233,-0.097,-0.473,-0.083,-0.153
"Chris Stewart","CHRIS.STEWART","8473485","12-13","STL","R","R",1987-10-30,24,2006,1,18,48,759.3,640.5,110.7,0.7,0.824,-0.287,1.008,0.261,0.107,-0.067,0.852,-0.287,0.04,0.64,0.119,0.22
"Chris Stewart","CHRIS.STEWART","8473485","13-14","BUF","R","R",1987-10-30,25,2006,1,18,5,68,59.7,6.8,0.5,0.455,-0.727,-1.069,-0.45,-0.022,-0.138,0.299,-0.724,-0.159,-0.508,-0.096,-0.18
"Chris Stewart","CHRIS.STEWART","8473485","13-14","STL","R","R",1987-10-30,25,2006,1,18,58,794.3,672.9,111.2,1.9,0.395,-0.164,0.901,0.39,-0.003,-0.065,0.467,-0.163,-0.068,0.254,0.048,0.09
"Chris Stewart","CHRIS.STEWART","8473485","14-15","BUF","R","R",1987-10-30,26,2006,1,18,61,976.2,838.4,118.3,0.5,0.038,-0.435,0.649,-0.587,-0.009,-0.021,0.114,-0.435,-0.029,-0.291,-0.056,-0.106
"Chris Stewart","CHRIS.STEWART","8473485","14-15","MIN","R","R",1987-10-30,26,2006,1,18,20,310.1,272.9,31.5,0.1,0.239,0.098,0.374,0.121,-0.016,-0.029,0.253,0.098,-0.045,0.289,0.055,0.105
"Chris Stewart","CHRIS.STEWART","8473485","15-16","ANA","R","R",1987-10-30,27,2006,1,18,56,604.5,542,60,0.2,0.525,-0.175,0.502,-0.063,-0.023,-0.039,0.523,-0.175,-0.063,0.301,0.058,0.112
"Chris Stewart","CHRIS.STEWART","8473485","16-17","MIN","R","R",1987-10-30,28,2006,1,18,79,820.7,804,13.1,0.2,-0.137,-0.032,-0.14,-0.229,0.055,-0.055,-0.137,-0.033,0,-0.169,-0.032,-0.061
"Chris Stewart","CHRIS.STEWART","8473485","17-18","CGY","R","R",1987-10-30,29,2006,1,18,7,76.4,74.1,0.8,0,0.334,-0.344,-0.398,0,0.137,0.159,0.326,-0.344,0.296,0.283,0.055,0.105
"Chris Stewart","CHRIS.STEWART","8473485","17-18","MIN","R","R",1987-10-30,29,2006,1,18,47,503.7,477.2,21.2,0.6,0.403,-0.258,-0.259,0.166,0.008,-0.062,0.374,-0.258,-0.054,0.072,0.014,0.027
"Chris Stewart","CHRIS.STEWART","8473485","19-20","PHI","R","R",1987-10-30,31,2006,1,18,16,124.5,122.6,1.2,0.4,-0.327,-1.436,-0.027,-0.027,-0.051,-0.04,-0.324,-1.432,-0.091,-1.828,-0.325,-0.624
"Chris Summers","CHRIS.SUMMERS","8473589","10-11","ARI","D","L",1988-02-05,22,2006,1,29,2,27.7,22.5,0,4.3,-0.477,-0.275,0,0.185,-0.659,-0.067,-0.477,-0.201,-0.726,-1.307,-0.233,-0.447
"Chris Summers","CHRIS.SUMMERS","8473589","11-12","ARI","D","L",1988-02-05,23,2006,1,29,21,261.5,234.8,0,24.2,-0.321,0.196,0,0.503,0.007,0.013,-0.321,0.225,0.02,-0.045,-0.008,-0.015
"Chris Summers","CHRIS.SUMMERS","8473589","12-13","ARI","D","L",1988-02-05,24,2006,1,29,6,75.9,63.1,0,12.6,-0.166,-0.855,0,0.165,-0.165,0.201,-0.166,-0.685,0.037,-0.785,-0.146,-0.27
"Chris Summers","CHRIS.SUMMERS","8473589","13-14","ARI","D","L",1988-02-05,25,2006,1,29,18,268.6,232.3,0.4,32,-0.303,0.129,0.355,0.19,-0.056,-0.066,-0.302,0.136,-0.121,-0.249,-0.047,-0.088
"Chris Summers","CHRIS.SUMMERS","8473589","14-15","ARI","D","L",1988-02-05,26,2006,1,29,17,233.2,203.7,0.6,27.2,-0.622,-0.342,0.224,-0.978,-0.066,-0.062,-0.619,-0.417,-0.127,-1.083,-0.206,-0.393
"Chris Summers","CHRIS.SUMMERS","8473589","14-15","NYR","D","L",1988-02-05,26,2006,1,29,3,51.8,49.7,0,1.7,-0.48,-0.086,-0.01,0.515,0.132,-0.062,-0.479,-0.067,0.071,-0.456,-0.087,-0.166
"Chris Summers","CHRIS.SUMMERS","8473589","15-16","NYR","D","L",1988-02-05,27,2006,1,29,3,46.2,42.5,0,3.3,-0.399,-0.593,0,0.107,-0.344,0.372,-0.399,-0.542,0.028,-0.876,-0.169,-0.325
"Chris Tanev","CHRIS.TANEV","8475690","10-11","VAN","D","R",1989-12-20,20,2008,NA,NA,29,399.9,380,2.2,16.5,-0.226,0.472,2.069,-0.291,0.15,-0.038,-0.213,0.44,0.112,0.344,0.062,0.118
"Chris Tanev","CHRIS.TANEV","8475690","11-12","VAN","D","R",1989-12-20,21,2008,NA,NA,25,418.1,391.7,2.5,22.2,0.22,0.649,0.075,-0.863,0.083,0.041,0.219,0.568,0.123,0.893,0.156,0.289
"Chris Tanev","CHRIS.TANEV","8475690","12-13","VAN","D","R",1989-12-20,22,2008,NA,NA,38,657,587.6,4.1,61.4,0.066,0.238,-0.446,1.305,0.041,0.051,0.062,0.339,0.092,0.483,0.09,0.166
"Chris Tanev","CHRIS.TANEV","8475690","13-14","VAN","D","R",1989-12-20,23,2008,NA,NA,64,1327.2,1108.5,13.5,189.6,0.139,0.222,0.021,0.402,0.086,0.002,0.138,0.248,0.088,0.447,0.085,0.158
"Chris Tanev","CHRIS.TANEV","8475690","14-15","VAN","D","R",1989-12-20,24,2008,NA,NA,70,1475.7,1224.3,34.5,189.4,-0.131,0.374,3.42,0.71,0.068,0.01,-0.033,0.419,0.078,0.451,0.086,0.164
"Chris Tanev","CHRIS.TANEV","8475690","15-16","VAN","D","R",1989-12-20,25,2008,NA,NA,69,1501,1187.9,92,188.7,-0.155,0.448,0.974,-0.604,0.092,0.008,-0.073,0.303,0.1,0.316,0.061,0.117
"Chris Tanev","CHRIS.TANEV","8475690","16-17","VAN","D","R",1989-12-20,26,2008,NA,NA,53,1078.3,886.4,23.7,151.4,0.113,0.376,-0.87,0.624,0.055,-0.001,0.087,0.413,0.054,0.524,0.099,0.191
"Chris Tanev","CHRIS.TANEV","8475690","17-18","VAN","D","R",1989-12-20,27,2008,NA,NA,42,830.6,679.4,8,128.7,0.495,0.274,0.443,0.918,0.058,-0.01,0.494,0.377,0.048,0.823,0.16,0.307
"Chris Tanev","CHRIS.TANEV","8475690","18-19","VAN","D","R",1989-12-20,28,2008,NA,NA,55,1109.2,901.7,6.5,177.2,0,0.264,-0.667,-0.014,0.037,-0.017,-0.004,0.218,0.021,0.229,0.043,0.081
"Chris Tanev","CHRIS.TANEV","8475690","19-20","VAN","D","R",1989-12-20,29,2008,NA,NA,69,1347.7,1080.3,5.6,233.4,0.071,-0.013,2.56,-0.057,0.035,0.009,0.084,-0.021,0.043,0.091,0.016,0.031
"Chris Tanev","CHRIS.TANEV","8475690","20-21","CGY","D","R",1989-12-20,30,2008,NA,NA,56,1216.9,1006.5,11.3,169.1,-0.103,0.591,-1.05,0.701,0.102,-0.013,-0.114,0.607,0.088,0.58,0.104,0.194
"Chris Tanev","CHRIS.TANEV","8475690","21-22","CGY","D","R",1989-12-20,31,2008,NA,NA,82,1677.6,1397,20.1,237,0.246,0.354,-2.469,0.457,0.054,-0.009,0.208,0.369,0.045,0.581,0.102,0.194
"Chris Tanev","CHRIS.TANEV","8475690","22-23","CGY","D","R",1989-12-20,32,2008,NA,NA,65,1307.8,1086,17.5,184,-0.092,0.44,1.292,0.492,0.066,-0.023,-0.07,0.448,0.043,0.418,0.071,0.135
"Chris Tanev","CHRIS.TANEV","8475690","23-24","CGY","D","R",1989-12-20,33,2008,NA,NA,56,1111,941.6,3.5,143.2,0.159,0.227,-0.694,-0.49,0.048,-0.01,0.156,0.132,0.037,0.298,0.049,0.095
"Chris Tanev","CHRIS.TANEV","8475690","23-24","DAL","D","R",1989-12-20,33,2008,NA,NA,19,365.3,317.2,0.6,38.9,-0.053,0.61,0.449,1.449,-0.011,0.007,-0.052,0.702,-0.004,0.635,0.104,0.202
"Chris Tanev","CHRIS.TANEV","8475690","24-25","TOR","D","R",1989-12-20,34,2008,NA,NA,75,1481.2,1252.4,3,182.2,0.045,0.487,0.069,0.63,0.053,0.012,0.045,0.506,0.065,0.593,0.098,0.185
"Chris Terry","CHRIS.TERRY","8474052","12-13","CAR","L","L",1989-04-07,23,2007,5,132,3,28.8,27.7,1.1,0,0.248,0.332,-0.408,0,0.149,-0.139,0.223,0.332,0.01,0.553,0.103,0.19
"Chris Terry","CHRIS.TERRY","8474052","13-14","CAR","L","L",1989-04-07,24,2007,5,132,10,120.8,100.5,20,0,-0.879,0.138,0.654,0,0.149,-0.138,-0.625,0.138,0.011,-0.498,-0.094,-0.176
"Chris Terry","CHRIS.TERRY","8474052","14-15","CAR","L","L",1989-04-07,25,2007,5,132,57,725.1,652.1,66.6,0.4,0.253,-0.006,-0.02,0.108,0.041,-0.037,0.228,-0.006,0.004,0.224,0.043,0.081
"Chris Terry","CHRIS.TERRY","8474052","15-16","CAR","L","L",1989-04-07,26,2007,5,132,68,766.7,714.8,36.4,0.6,-0.032,-0.134,-2.908,-0.348,0.046,-0.002,-0.172,-0.134,0.044,-0.249,-0.048,-0.092
"Chris Terry","CHRIS.TERRY","8474052","16-17","MTL","L","L",1989-04-07,27,2007,5,132,14,138.4,131.8,3,3.3,0.283,-0.109,-0.27,0.485,-0.024,0.035,0.271,-0.094,0.011,0.182,0.034,0.066
"Chris Thorburn","CHRIS.THORBURN","8469501","08-09","ATL","R","R",1983-06-03,25,2001,2,50,82,786.4,768.1,10.4,3.2,-0.094,-0.16,-1.235,0.41,-0.002,0.04,-0.109,-0.157,0.038,-0.224,-0.041,-0.078
"Chris Thorburn","CHRIS.THORBURN","8469501","09-10","ATL","R","R",1983-06-03,26,2001,2,50,76,758.7,580.5,1.6,171.2,0.116,0.221,-0.635,0.27,-0.062,-0.015,0.114,0.232,-0.077,0.24,0.044,0.084
"Chris Thorburn","CHRIS.THORBURN","8469501","10-11","ATL","R","R",1983-06-03,27,2001,2,50,82,1131.3,933,31.2,153.2,0,-0.012,3.268,-0.284,-0.027,-0.002,0.105,-0.05,-0.028,0.014,0.002,0.005
